1-tsne,2-tsne,pitcher_id,pitcher
-9.023166,42.652225,1200,641541
-20.081884,34.440487,1201,642770
-2.9727252,23.38409,1202,642233
22.411583,23.71494,1203,622065
-27.217491,7.6011777,1204,671790
-38.65692,12.095675,1205,673258
10.678447,-40.66036,1206,650556
-22.357082,1.5658861,1207,600887
19.767809,-3.382835,1208,642578
-39.793495,-21.139486,1209,642397
-18.496283,-33.681744,1210,650530
-3.2528737,40.987633,1211,542585
41.796833,-5.60836,1212,641302
4.6215215,-25.829308,1213,605479
-5.1080947,-2.1168525,1214,650671
-19.40183,21.255205,1215,664126
-10.329542,3.8935406,1216,663423
42.205734,10.354827,1217,661403
-26.459517,24.298492,1218,656685
-33.373116,-0.9903354,1219,642546
-22.858942,-42.034435,1220,657277
-7.789753,20.60385,1221,666200
-3.4033587,-43.421326,1222,607555
-13.42244,-11.637372,1223,595798
-17.010763,-2.9986022,1224,571917
45.83724,-19.27843,1225,621086
-20.239061,6.7133403,1226,664054
36.704784,-16.931973,1227,670426
-17.264254,18.530958,1228,571858
5.6298094,26.332598,1229,656464
1.8122876,25.925283,1230,622103
-9.742323,-32.124416,1231,670280
5.6211143,22.734434,1232,660761
46.29915,16.88647,1233,664918
32.542336,-15.783193,1234,456051
-25.137478,-0.0031371466,1235,608344
-35.795277,-1.0896908,1236,621363
2.896147,-18.81869,1237,672773
-32.5846,15.577434,1238,643615
27.953531,27.222456,1239,650633
22.005129,-45.396515,1240,643478
-16.81498,16.634377,1241,658551
6.5693493,33.984703,1242,650893
-17.202717,-31.881626,1243,664854
20.381105,5.909501,1244,622250
20.496843,2.4925752,1245,669214
-33.61934,0.857762,1246,664062
-6.587282,-48.751427,1247,641312
17.166922,-34.939972,1248,640462
-20.466711,12.972646,1249,592165
43.159626,7.5249367,1250,675916
37.107925,17.905436,1251,668676
-23.361668,11.720512,1252,622092
-11.600609,11.875965,1253,543351
-30.063961,31.539915,1254,664199
-13.5032425,3.4451244,1255,664353
13.291024,19.255655,1256,663776
-10.134343,-31.577776,1257,650644
14.6174345,12.100463,1258,642067
-23.253855,5.3888416,1259,665001
-4.477932,-1.0401664,1260,664042
-44.144924,17.1966,1261,657141
44.250576,-7.3893204,1262,660896
31.657904,11.437574,1263,607560
-10.046551,-6.1844964,1264,656970
2.2948222,-6.811959,1265,621097
-8.9208765,10.327175,1266,664139
-34.727745,-13.171396,1267,657031
14.164242,-0.18852456,1268,623433
-18.382246,8.145036,1269,579328
-15.824308,-8.290363,1270,642607
-22.902527,-1.1135399,1271,667498
-11.2806425,-13.34193,1272,622251
-4.7454863,15.052719,1273,677976
-43.863514,-16.318583,1274,623474
-28.912743,-4.8010135,1275,518876
-6.9307227,-10.190848,1276,544365
9.704461,-30.612183,1277,605463
2.9204829,-20.063427,1278,543343
15.285107,4.3858604,1279,656605
-1.8249032,11.348082,1280,598286
-17.692394,-36.40711,1281,592280
-32.19408,5.180975,1282,642121
-16.711418,-11.502702,1283,650382
-20.801598,11.771399,1284,615698
9.736484,-31.19318,1285,656271
45.991295,0.31517202,1286,664129
13.714465,37.591164,1287,676606
20.590403,40.027565,1288,663567
-8.037628,0.9916481,1289,656302
2.5060375,-31.09493,1290,641743
-43.816082,10.534283,1291,663978
-38.88262,1.1507102,1292,670329
-20.147152,25.665623,1293,668683
-16.365807,-4.9004283,1294,662253
12.502802,-32.115707,1295,668678
-44.55258,3.0033338,1296,640451
-34.211308,13.411999,1297,605482
5.832317,-17.095753,1298,665120
-7.4251504,5.4474454,1299,640470
-34.24969,29.222239,1300,435622
11.063147,-40.31525,1301,460086
-8.727346,-5.3756466,1302,657566
-7.2032194,14.852727,1303,431145
-24.277607,-2.5860095,1304,664034
22.46409,21.12747,1305,670712
-34.440693,-25.39831,1306,600858
-43.773666,1.0007606,1307,606303
-12.726508,-43.228123,1308,446481
-7.0404825,-13.161537,1309,657766
-21.78153,-30.049917,1310,591741
-10.279817,-11.8349085,1311,570488
-23.179832,24.020071,1312,620446
23.54677,-39.296875,1313,663992
10.490229,5.0619917,1314,502304
-7.701598,-42.549385,1315,656288
-44.512653,-19.443548,1316,660494
-48.85401,9.456968,1317,664157
-25.717497,-8.3787985,1318,606299
-5.0560126,-12.108358,1319,664045
-19.279877,-25.808681,1320,645801
34.71413,-13.620907,1321,622797
44.11881,13.063287,1322,663531
43.785927,-20.399786,1323,650738
12.623232,26.56589,1324,621078
17.27716,6.9523606,1325,435079
22.922485,14.237971,1326,592859
-9.361567,6.092145,1327,571657
-6.1503725,-38.776096,1328,621592
5.593792,12.585358,1329,670970
-28.424128,0.6129274,1330,543089
27.77462,-12.4313965,1331,660546
30.467186,-12.824816,1332,572821
-21.880613,1.1488447,1333,467827
-47.871998,-6.169279,1334,664092
0.14861898,-16.306986,1335,613317
26.045992,-14.832465,1336,607223
-3.9918392,-5.914772,1337,489295
-14.492369,-19.421654,1338,519222
29.763752,3.1647162,1339,607732
-28.12775,21.695961,1340,650813
9.846514,-33.446968,1341,668665
-20.684954,-21.747929,1342,605361
20.122967,-16.823843,1343,670456
14.949261,22.50541,1344,501303
1.6924716,-24.362757,1345,543148
-7.6107426,8.414199,1346,660623
-43.027233,14.958202,1347,657097
26.140446,2.054888,1348,642226
25.167744,12.9929495,1349,543376
-5.046279,0.78521925,1350,656686
28.525143,20.481981,1351,608596
-12.643258,9.134184,1352,630263
-19.786526,16.963758,1353,664871
3.4438508,4.6728444,1354,571912
-27.22926,0.21395384,1355,456387
-24.365734,14.561964,1356,572008
22.801197,28.170158,1357,657585
35.50861,-22.623156,1358,658791
-1.1175379,7.7663684,1359,571974
-10.891894,18.3195,1360,602922
-4.17735,-36.202206,1361,664238
-2.8525996,4.407657,1362,621368
-5.1950545,36.82953,1363,543677
0.49519572,30.054909,1364,448801
28.877104,-27.87969,1365,658648
1.0659813,6.891017,1366,571437
-14.170076,-23.417677,1367,593643
9.642925,-29.416044,1368,456488
17.153112,23.87388,1369,595939
-26.147102,5.263227,1370,667427
-29.916382,-15.265281,1371,669912
-43.456554,7.8514495,1372,622780
-8.671789,44.75812,1373,592306
-30.912249,-10.850747,1374,641409
23.565268,20.471432,1375,667376
23.517345,-16.761633,1376,665134
22.828676,30.701473,1377,622747
-18.792925,20.064531,1378,656266
-7.0046053,-28.928267,1379,641988
-28.676899,27.50484,1380,623490
30.571865,7.3040853,1381,664687
21.835844,-6.223863,1382,664123
11.321304,44.665573,1383,624420
-3.8813407,-23.64182,1384,665142
25.720343,29.747566,1385,571474
-3.7298725,16.157433,1386,595988
-41.492443,1.9965583,1387,621346
-0.42974976,-24.720228,1388,543328
-39.311962,9.397601,1389,670078
-21.297544,-15.634705,1390,656904
23.451122,-21.813097,1391,656196
-4.141929,20.844135,1392,643605
31.171867,-0.15759213,1393,681915
6.764534,9.669107,1394,676684
42.912663,-6.429873,1395,572371
3.7286022,-19.284283,1396,572089
6.6189404,-5.1766157,1397,676051
16.492233,-6.9706516,1398,674685
13.202441,14.203947,1399,641582
-11.699806,-19.145315,1400,641728
10.230975,-9.484964,1401,664012
10.590746,5.4864335,1402,592105
-3.137882,29.491356,1403,641506
28.123154,17.453325,1404,656889
6.0418463,26.660837,1405,657518
35.000797,7.8647513,1406,621143
37.84866,7.8063073,1407,676709
27.548878,34.068256,1408,665045
1.0359256,-22.75454,1409,657680
36.151333,19.340496,1410,663399
-1.1798656,-6.469685,1411,666215
13.292412,-32.21185,1412,519246
13.449511,-36.811638,1413,641425
-5.8583403,-49.547443,1414,670579
4.250898,-31.224596,1415,640017
20.355959,35.939934,1416,571687
11.91007,30.339506,1417,593163
-18.815556,-2.4875863,1418,543409
-17.324728,4.3463573,1419,671066
11.837526,18.253494,1420,642068
34.72756,-2.2989407,1421,669130
10.744361,-19.166773,1422,641334
-14.42851,-25.9026,1423,676601
17.763529,-31.048843,1424,650656
11.645133,7.276669,1425,650804
-4.0290127,-6.395206,1426,657213
5.61098,-12.871332,1427,661832
10.152383,13.763795,1428,543594
-4.938861,-26.003174,1429,605507
20.161623,-2.6947877,1430,621455
28.692291,17.372725,1431,621050
-15.417905,28.958546,1432,571751
19.647623,-23.57941,1433,607294
-7.594889,31.678074,1434,666563
-3.455242,-9.790234,1435,593574
10.477787,17.361248,1436,656032
-22.011486,-16.9583,1437,656420
-32.685944,21.493095,1438,669746
6.4080844,-20.288385,1439,571439
26.644247,24.908905,1440,672911
-8.817424,7.3336315,1441,592464
-36.79437,33.377075,1442,676831
22.975191,41.10906,1443,593604
-23.31547,17.14888,1444,627893
-17.16255,-39.62139,1445,663319
-28.933035,-8.81046,1446,677720
6.596059,-1.0590823,1447,607692
-6.008714,8.503775,1448,606208
0.55117786,-8.785018,1449,488787
10.201274,-8.0064,1450,605464
24.530165,30.344841,1451,642609
44.07146,-19.51536,1452,621290
-12.411586,-41.659153,1453,680573
-8.986776,-21.481161,1454,641660
3.0185628,31.776783,1455,667595
-31.654682,-20.286901,1456,620440
19.414038,28.029585,1457,664055
-11.088473,13.999093,1458,608381
-21.38472,-8.380147,1459,677415
17.245699,-6.445889,1460,573204
6.021436,-14.964312,1461,670722
4.036403,29.511097,1462,647188
30.432867,14.843694,1463,595260
19.850088,29.965706,1464,641386
1.2529444,2.3350778,1465,657664
-38.645653,-16.374512,1466,664144
29.265656,19.035078,1467,677185
-25.748295,38.1812,1468,641350
-35.193504,7.860188,1469,667681
6.0887985,-6.619072,1470,650959
43.258335,12.241078,1471,668754
1.3116976,-35.0156,1472,621139
21.697447,16.85903,1473,641814
9.815949,-32.43767,1474,595926
6.037084,-12.440063,1475,606127
-18.456425,-2.250266,1476,572687
15.538355,-37.615475,1477,669935
-11.068791,30.220608,1478,646081
40.199474,10.800213,1479,571825
20.101126,26.710377,1480,605138
-14.954368,1.0962527,1481,622246
-26.633455,35.676083,1482,661536
-20.026638,-11.552849,1483,677867
13.768945,21.662235,1484,656450
42.83116,11.615264,1485,676755
20.756674,-21.94264,1486,642041
21.985727,26.286373,1487,676886
12.580237,15.997688,1488,592411
9.446703,-13.715272,1489,518603
29.259863,-29.435207,1490,615695
-5.728434,-44.396236,1491,656991
2.1097808,44.258015,1492,641388
-29.668959,-12.754178,1493,657514
-15.593239,-1.1922625,1494,665059
-13.399353,-2.4822195,1495,676641
-31.345009,3.959856,1496,547176
17.413767,-35.16936,1497,664852
33.42535,25.46539,1498,595919
-8.982153,6.635371,1499,607222
7.212108,10.253467,1500,664155
-42.989605,-6.4607563,1501,664197
-33.968315,1.1967441,1502,605495
-24.881468,20.294327,1503,656608
-28.684284,-7.331194,1504,670422
28.852175,8.751821,1505,621068
20.359575,-4.5657573,1506,600011
30.553782,-3.5829575,1507,669248
-17.406672,-0.36646628,1508,665321
33.636135,23.299484,1509,516769
14.875558,-26.48686,1510,642549
26.08481,22.22083,1511,545404
8.141853,-24.42436,1512,595255
-8.083086,-16.368137,1513,657644
35.26563,4.5414705,1514,621123
14.420425,-12.728939,1515,683065
10.336215,17.353601,1516,606190
-11.256842,-21.771227,1517,676860
-29.202528,9.407225,1518,642637
-25.60902,-11.020865,1519,641732
-5.547118,-27.943207,1520,545343
8.406119,25.848423,1521,676840
4.248542,-38.492115,1522,621048
9.178125,18.210794,1523,471174
3.3636675,13.8006525,1524,621248
26.70991,-6.253628,1525,592288
9.2196,43.833088,1526,516685
38.31239,3.8799813,1527,664875
-30.687462,-1.5940806,1528,668605
-16.650253,25.132874,1529,669728
-15.820085,-16.869045,1530,663770
-12.802079,9.389644,1531,621082
42.704914,-16.70429,1532,676607
20.997784,-11.8197,1533,677161
-15.010592,15.471275,1534,644396
-25.453087,-17.73513,1535,621355
-23.809664,15.1439905,1536,664102
6.842674,19.83032,1537,673316
-27.29794,7.2335057,1538,620986
13.137421,8.725564,1539,592874
-1.1165498,2.819052,1540,606939
21.955486,3.0491455,1541,673140
-8.086158,43.409298,1542,641483
-9.299541,-49.47488,1543,656885
-1.0469046,-20.918524,1544,663765
-19.362337,-14.780139,1545,621343
27.718763,-16.93299,1546,622490
-0.70894295,11.61888,1547,664158
10.290161,-15.360021,1548,592296
-14.348098,16.33108,1549,676358
-14.1824255,-0.93230855,1550,656008
33.541656,0.108695224,1551,669920
-29.697716,18.351175,1552,621153
-14.987876,-37.69201,1553,625974
33.31759,-21.258724,1554,642203
7.1333275,-20.70294,1555,663969
-38.53226,16.79352,1556,642857
11.306409,-29.36245,1557,657558
-12.376417,13.872465,1558,623183
40.793358,8.365714,1559,621191
8.674192,-4.7173905,1560,664977
22.240353,25.935812,1561,664141
-21.37579,-5.193783,1562,657611
34.62114,26.82387,1563,666622
-4.0912027,27.446459,1564,663903
2.800326,24.419598,1565,669373
-10.496358,-1.3816503,1566,624647
34.04747,24.24405,1567,622088
23.734175,-7.920933,1568,641447
5.172808,-3.8600948,1569,656793
23.13478,-18.500542,1570,657376
-29.545935,26.851183,1571,670990
-44.422104,-12.566998,1572,680702
11.458823,0.9891853,1573,623437
-19.511883,-20.306395,1574,668941
14.678329,-17.928408,1575,676596
8.61595,-3.6666198,1576,677651
24.772465,-6.5612264,1577,670550
25.446774,15.444426,1578,641907
3.1546593,34.097786,1579,685493
30.064224,-2.0890744,1580,669211
-14.169822,-29.414467,1581,642092
21.660192,-13.543411,1582,620445
-30.41214,16.11801,1583,656382
-31.64145,-1.6323371,1584,623485
44.370193,20.046696,1585,663474
32.14712,8.661028,1586,676979
23.32041,6.0353374,1587,641540
-11.602368,22.733494,1588,676604
-8.018714,-19.045036,1589,672578
-36.625084,33.884052,1590,664337
3.0516994,-26.324453,1591,665620
17.92253,29.726734,1592,669432
10.090084,-20.490097,1593,607179
11.2726145,33.470448,1594,621076
10.506355,-5.700359,1595,641401
-18.993814,-20.350605,1596,668687
1.7722982,-14.469677,1597,656232
-11.865034,30.274782,1598,554431
-6.5106397,-40.447258,1599,656557
0.93823344,-19.271557,1600,656353
14.028034,28.643255,1601,570560
-24.089548,17.417833,1602,656876
-39.63184,16.30504,1603,666674
9.374864,45.488853,1604,664948
-46.624657,-12.05253,1605,672715
26.597525,14.531029,1606,670056
16.878994,-16.310549,1607,657044
8.055829,17.547106,1608,548384
-24.02201,-24.557585,1609,660600
5.875131,2.436211,1610,642130
-28.073704,-5.697646,1611,667463
43.2348,7.1562357,1612,621129
-19.94723,-25.812822,1613,641672
-31.246267,-19.990253,1614,663878
13.679061,18.811798,1615,665733
-19.804432,-37.017918,1616,666120
3.0616038,-4.1375313,1617,624407
-0.1636593,-22.710197,1618,593619
-2.5326474,25.88873,1619,663460
-17.59049,-21.918465,1620,453268
1.4780976,-25.252567,1621,547942
-0.7581606,0.053479098,1622,664299
-25.197296,1.031176,1623,640448
17.672367,21.525171,1624,656849
26.131277,18.536966,1625,503569
15.517589,-11.042611,1626,669145
-14.8898325,3.4608757,1627,665152
27.434067,-31.461924,1628,656240
-27.136707,-16.638035,1629,676220
16.320574,39.501324,1630,665621
-19.468433,1.8738996,1631,663554
8.557998,-16.784931,1632,624418
18.504133,28.642357,1633,571788
6.1213565,27.505568,1634,663734
4.3018847,-0.78570974,1635,664350
2.546956,-35.66486,1636,664714
-11.15988,-40.41121,1637,518649
-21.751032,-16.078575,1638,665759
-21.87481,4.2540793,1639,664069
23.861732,15.977735,1640,666129
44.381245,-15.409367,1641,658431
-1.46466,-39.32646,1642,680692
-27.26932,-32.264294,1643,669952
-31.970867,32.402306,1644,640444
-27.07134,28.018084,1645,453943
19.667732,7.304203,1646,642584
-22.876137,17.018085,1647,629498
-14.089433,-46.347115,1648,657240
-9.540922,15.686894,1649,664076
-11.82193,9.235193,1650,670912
19.153328,12.3382225,1651,660431
-32.029053,35.096676,1652,622503
32.995255,9.321727,1653,641739
38.818134,-13.166528,1654,669289
-25.418238,-8.258876,1655,664074
14.954433,-35.675255,1656,606115
27.850885,-14.301041,1657,641576
-24.558825,33.905785,1658,528748
35.05108,5.062513,1659,675921
27.337772,31.557306,1660,641726
36.852486,-4.285056,1661,669459
-1.3844401,-10.132126,1662,663366
-1.2371744,-27.095001,1663,641513
-27.617357,-10.040549,1664,608335
-17.433418,10.233309,1665,667465
-17.637169,13.251782,1666,681911
25.440332,7.2872148,1667,661440
-40.549503,-1.369054,1668,668338
29.510365,25.240973,1669,605335
-10.894885,35.315426,1670,622256
-17.218292,24.310452,1671,656061
29.635376,16.254557,1672,641420
3.6825893,2.6964388,1673,606996
-0.685266,16.680052,1674,641360
-26.547382,27.652489,1675,621005
-24.082561,-15.638353,1676,683232
-2.9664137,22.898815,1677,621011
2.9374964,-42.237194,1678,645307
-39.36468,11.563641,1679,621532
-8.330905,-39.288692,1680,643532
-21.62758,10.059149,1681,650668
6.4112,-8.762607,1682,656913
18.733086,14.2921095,1683,523253
-14.910518,-35.68991,1684,641995
-35.67371,10.78363,1685,623168
-26.670225,9.008077,1686,669064
-27.276127,-1.2526389,1687,435522
-11.864975,-33.267113,1688,641645
23.680532,14.389522,1689,656004
26.441944,-17.130514,1690,608348
-43.71384,9.26307,1691,660422
-0.22748381,-32.034428,1692,669424
33.295887,1.442486,1693,666204
-30.456842,4.2201266,1694,621593
-7.9567223,-16.547966,1695,656492
16.0056,4.6768413,1696,656548
-42.3545,-15.49758,1697,675911
-14.624293,-35.485905,1698,656458
-3.2447896,8.645279,1699,669622
13.997176,-9.828757,1700,647315
-19.841385,39.783707,1701,663559
4.9115424,-9.6639385,1702,642758
-22.08206,-34.903816,1703,669395
-41.317738,7.047724,1704,663804
-28.838602,-2.3932192,1705,656212
-21.167147,5.5386176,1706,656578
29.25025,28.599714,1707,677865
1.1261666,10.648662,1708,676879
-10.218041,-15.631846,1709,665645
7.675065,-38.326782,1710,663753
-13.973923,31.814728,1711,665661
33.739292,-22.386276,1712,665665
-7.15834,-27.982502,1713,661383
19.263014,-19.855879,1714,672282
-19.934786,28.837452,1715,543238
31.635578,-8.157764,1716,641632
-0.5316476,-3.1325283,1717,664584
-14.672039,-5.9163036,1718,676477
-12.156841,30.224512,1719,672851
-26.70966,-10.998489,1720,617228
-43.280907,14.39187,1721,666818
-5.3778543,-40.839314,1722,642759
23.435854,-10.761215,1723,656638
-9.14758,12.566339,1724,666159
21.728987,-3.7423692,1725,643377
-44.179115,-6.4937744,1726,675971
-44.624134,-4.0852327,1727,650911
-44.176094,23.479504,1728,668968
25.202303,10.219052,1729,669276
-44.436916,18.823734,1730,669358
22.597301,-12.151161,1731,663574
-1.1631731,-6.6633554,1732,668820
-36.775227,-3.7098732,1733,621074
1.218491,22.869741,1734,656730
-10.642636,28.637793,1735,666808
-19.339947,7.614527,1736,681810
1.4435071,4.883602,1737,681806
-16.484934,-26.037544,1738,646242
27.334576,-5.168855,1739,656529
21.088463,-19.649775,1740,663986
-33.798454,-4.4007835,1741,657093
21.61394,8.526093,1742,666201
24.845709,8.947185,1743,592831
21.279816,40.571606,1744,666168
23.627808,-30.51477,1745,680686
-20.985847,24.51658,1746,663556
16.670824,19.63388,1747,656731
-15.8183775,33.640656,1748,663558
-13.034893,17.112597,1749,669169
-16.328627,16.73052,1750,571479
16.059206,22.100033,1751,667297
30.876875,19.199163,1752,676265
3.451751,18.745121,1753,664294
4.0992866,-41.64617,1754,669212
42.59919,11.482783,1755,649144
-14.873728,-22.957539,1756,657006
-23.359293,-12.397479,1757,657746
-28.524761,28.877222,1758,672582
14.093773,10.869759,1759,506702
16.201582,-2.8553648,1760,650347
-28.045631,12.663263,1761,674944
-32.836292,15.669764,1762,665795
20.426577,-12.04604,1763,669618
44.34571,13.04189,1764,657248
30.778635,16.487144,1765,675912
32.40589,8.50489,1766,656981
15.297934,24.618511,1767,621057
5.917836,13.4402685,1768,663738
-38.3775,12.243679,1769,671345
-9.844171,1.164212,1770,669302
-32.864864,6.63339,1771,677960
5.280489,-36.91301,1772,676083
2.501329,-36.309505,1773,672710
-38.42332,-6.110195,1774,676617
-15.590891,33.129387,1775,641394
4.2672534,-22.330563,1776,676050
-18.224041,-1.564522,1777,676969
46.168232,19.438728,1778,656818
18.054802,16.198118,1779,624522
-37.787796,22.873644,1780,661269
-22.402786,6.044057,1781,642727
-24.00967,-0.9310829,1782,669330
