pitcher,0,1,2,3,4,5,6,7,8,pca_0,pca_1,pca_2,tsne_0,tsne_1,tsne_2,IDmlbam,WAR,Name_x,Name_y
621121,1.0377802,0.3939686,2.0646327,-1.4895366,0.14538468,0.8792609,-0.49539348,0.070592634,0.43613216,0.4868998529938516,0.49220318017772285,-2.0887493093336142,10.351154,-7.440491,-21.1657,621121.0,3.2,Lance McCullers Jr.,Lance McCullers Jr.
605400,-2.2934837,0.5390905,-0.2765864,-0.8466029,0.042727046,-1.3566401,-0.8754936,0.8783084,0.8087733,-0.48665905129193077,1.5465794024428159,1.4626205951108702,-0.46607238,9.877947,18.455444,605400.0,30.0,Aaron NolaAaron NolaAaron NolaAaron NolaAaron NolaAaron NolaAaron Nola,Aaron Nola
547943,0.81820744,-0.24293451,0.24877942,1.9661894,-0.6339986,0.5284024,0.49143752,-1.9084105,-0.9724971,0.5178639250443962,-0.752791075016326,-0.4957523088420469,10.0403185,-19.001053,-4.3768897,547943.0,9.3,Hyun-Jin RyuHyun-Jin RyuHyun-Jin Ryu,Hyun-Jin Ryu
605135,-1.573454,-0.7067134,-0.9100693,0.08615711,-0.12757523,0.785103,0.97975665,0.4673978,-0.82384074,-0.9215969649217778,-1.1780491929418369,0.4206071097797014,-14.622061,-7.887145,-7.8295374,605135.0,6.7,Chris BassittChris BassittChris Bassitt,Chris Bassitt
450203,0.6142085,0.68098474,-0.3247949,0.17173608,0.047753993,0.77899534,-0.25591242,0.75556487,0.78337663,0.4668203027209752,0.40182166259831803,-0.18323751602592656,12.824644,-0.8876814,6.463582,450203.0,17.5,Charlie MortonCharlie MortonCharlie MortonCharlie MortonCharlie Morton,Charlie Morton
571760,-0.37795255,0.3822495,-0.2755843,-0.31515437,1.4465426,1.5258162,-1.673924,-0.18358041,-0.62888557,0.8606276886537482,-0.8191264183246368,-0.9240859247260446,10.066283,-1.6497827,-9.293516,571760.0,4.4,Andrew HeaneyAndrew Heaney,Andrew Heaney
656756,1.7287695,-0.48458865,-0.67012227,-0.12601164,-1.1356977,1.3197001,0.6760297,0.85923964,-0.5874186,0.23163611865261569,-0.9723056887868612,-1.1823585488549297,0.1950679,-12.119422,-21.425688,656756.0,7.0,Jordan MontgomeryJordan Montgomery,Jordan Montgomery
601713,-0.68695855,-0.8967991,1.4286726,0.6055797,-0.59575325,-0.30423272,0.35698646,-1.3547161,0.52835697,-1.1923004343834187,0.6711243448114461,-0.39087237668515223,-4.170214,22.326881,0.50039184,601713.0,4.3,Nick PivettaNick Pivetta,Nick Pivetta
623167,0.5868051,-0.7591458,0.52174914,-0.38435823,0.18790357,-0.13358574,1.0071615,-0.5670634,1.804835,-1.4705916735286138,0.7302055177820694,-0.37945971965482833,-12.230401,14.723319,-6.349348,623167.0,3.0,Chris Flexen,Chris Flexen
645261,-1.9337349,-0.041290265,-2.1911306,3.039391,-0.4569729,2.3231435,1.9333779,1.7635186,-1.0900953,-0.4405087497918271,-2.1286894952753674,1.7694346056729726,-7.5086794,-24.622293,12.5937,645261.0,15.299999999999999,Sandy AlcantaraSandy AlcantaraSandy AlcantaraSandy Alcantara,Sandy Alcantara
656427,-0.12635538,0.88468915,1.5556239,0.8129468,0.93283707,-0.9639395,0.82739556,0.95049036,-1.6355965,1.2019577334383185,-1.2420405075703673,1.3292177029864811,13.271042,-16.968628,13.8559675,656427.0,4.7,Jack Flaherty,Jack Flaherty
621111,0.64100736,-1.2228792,0.17399386,0.7683594,-1.2435452,-0.645384,0.3720966,0.4216643,-1.7451698,-0.08975527002633645,-1.1825098167158858,0.1453552138466541,-1.396364,-19.383198,-1.4389071,621111.0,10.6,Walker BuehlerWalker Buehler,Walker Buehler
622608,-0.19820288,2.4723341,0.3751985,0.14593758,1.9660726,0.9333616,1.150053,-1.8258079,-1.3068126,2.2822178720491406,-1.2403953782130963,-0.009358582720323888,23.62121,-10.542756,1.0456976,622608.0,1.1,Antonio Senzatela,Antonio Senzatela
607536,1.1598766,-0.6350628,-0.84014237,-0.9342673,0.033918094,0.114218324,1.0458866,-0.033842027,-2.1110752,0.46081745862281503,-2.185914604068693,-0.4877655769668996,0.8894264,-21.82987,-15.366843,607536.0,7.6,Kyle FreelandKyle FreelandKyle Freeland,Kyle Freeland
608331,1.4997435,0.24943824,0.05327888,-1.3768926,-1.6605816,0.9028059,-1.4380805,-1.4615,-1.9976076,1.8422120443833072,-0.26524891974264997,-2.7693081449716104,18.66473,-3.8043578,-20.356405,608331.0,11.7,Max FriedMax FriedMax Fried,Max Fried
501985,1.3183613,-0.6121859,-0.76886094,-0.042607125,0.21554768,-0.3746769,-0.2214138,-0.68258446,-0.01576627,-0.02442651439285376,-0.347805189195857,-0.20375353585575195,-12.451976,-7.690148,2.1408079,501985.0,4.1,Mike Minor,Mike Minor
596001,0.7813173,2.8495457,0.61294943,0.9699244,-2.17129,0.069424026,0.32430622,0.8002117,0.5353557,2.2942239821885715,2.02194465409816,0.22508973772897986,20.68269,9.46166,17.952711,596001.0,3.0,Jakob JunisJakob Junis,Jakob Junis
594835,-1.3613378,1.1203414,1.7828206,-0.25108987,-1.1255989,-0.28838682,-1.0643762,0.10599978,-2.4263675,1.78230280065705,-0.018419952590560458,-0.42736777275925475,28.958727,2.8807259,-5.924852,594835.0,9.0,Marco GonzalesMarco GonzalesMarco GonzalesMarco Gonzales,Marco Gonzales
458681,0.5535724,0.70289916,1.0116794,-1.0721099,-0.60487366,0.40739828,0.6931517,-0.83156955,1.7363693,-0.2147088489314467,1.6509778479610067,-1.2573633213211228,-6.6664457,17.94451,-17.7852,458681.0,10.0,Lance LynnLance LynnLance LynnLance Lynn,Lance Lynn
605540,-0.63563484,0.1188998,-0.70631737,-0.64699626,0.46017608,-0.23834419,2.4980657,0.55339104,0.85524344,-1.1116271291698607,-0.22519917111827492,1.1314078717317755,-22.0434,-1.7782344,8.744425,605540.0,6.7,Brandon WoodruffBrandon Woodruff,Brandon Woodruff
656794,-0.07350812,-1.2286761,0.83263016,-0.43040267,0.6456502,-0.92009145,-0.91167843,1.731879,1.4457818,-1.5021669845964607,0.690724363521333,0.4972322326634619,-17.26655,13.820198,6.536688,656794.0,1.9,Sean Newcomb,Sean Newcomb
659275,-0.296553,-0.10509926,-0.10236441,0.103974804,-0.87215424,2.0106974,-0.4625325,-1.0449871,0.016108088,-0.01791152729742474,0.14709338361416868,-1.7827041707943874,-2.0413268,5.8579555,-16.769077,659275.0,2.5,Dinelson Lamet,Dinelson Lamet
641816,0.50084716,-1.1174831,0.15397853,1.596688,1.1603189,-0.20891263,0.30995405,-1.8161848,-1.3970665,-0.10248617896922682,-1.8865945903806216,0.22348258764605422,3.2348866,-14.704077,-3.285751,641816.0,3.9,Tyler Mahle,Tyler Mahle
622491,0.64801157,0.75756204,-1.0537721,0.54999685,0.6321376,-0.06678491,0.8197192,0.44753453,-0.54223603,0.8753785924870935,-0.9274152042745405,0.9982180247911703,9.478046,-15.489905,7.46147,622491.0,16.0,Luis CastilloLuis CastilloLuis CastilloLuis CastilloLuis Castillo,Luis Castillo
593423,0.23318446,0.48092625,0.9314289,-0.118602216,1.8832814,0.6226159,0.20598054,-1.5163964,-0.96439004,0.849673809716082,-1.3195828657577124,-0.6721674572301508,10.365144,-13.48358,-9.978868,593423.0,4.0,Frankie Montas,Frankie Montas
554430,2.5996752,0.325919,-1.928229,0.40513286,0.26554465,-0.8558813,-1.4828216,0.3403838,-0.50267684,1.6415520007369664,-0.3792990106083795,0.48416981853422036,21.327103,0.6969325,9.6069765,554430.0,23.8,Zack WheelerZack WheelerZack WheelerZack WheelerZack Wheeler,Zack Wheeler
641712,-0.6793205,0.15013386,-0.24528225,-0.50405484,-1.1847558,0.25203174,0.115774445,-1.2090114,-1.1269283,0.38232097507250395,-0.02855999051613126,-0.7390521459711802,2.1633284,4.1598744,-13.09493,641712.0,0.9,Dakota Hudson,Dakota Hudson
664192,0.64561176,0.70895153,0.85195535,0.68731046,1.3802546,0.14226905,-0.3437983,0.639204,1.7787919,0.1020847729622204,0.7680273760311553,0.39770554369268146,-7.719181,15.31588,1.8625824,664192.0,2.1,Joey Lucchesi,Joey Lucchesi
571945,-0.8195704,-1.0716933,0.9504422,-0.6956265,-0.015505179,0.931676,-0.7693684,-1.4647874,-0.9215327,-0.538313316313539,-0.566941463280361,-1.7589620844720955,-3.5697403,3.5892494,-20.573608,571945.0,12.6,Miles MikolasMiles MikolasMiles MikolasMiles Mikolas,Miles Mikolas
669203,-1.1678574,-0.8841418,0.59411937,-1.0246404,0.63742226,0.57669735,0.684869,-0.4912729,1.5724803,-1.9648318773402063,0.5224073389334954,-0.5997528267167102,-15.596045,12.108352,-5.185699,669203.0,15.5,Corbin BurnesCorbin BurnesCorbin Burnes,Corbin Burnes
664285,-1.4646525,-1.3343464,-1.1689756,-0.61988777,0.8843093,1.1750236,-0.84388345,0.6473955,-0.9555349,-0.9519120047453036,-1.5465469570920776,-0.2724443893302127,-14.103618,-9.502337,-11.428664,664285.0,10.7,Framber ValdezFramber ValdezFramber Valdez,Framber Valdez
669456,0.49586028,0.46149018,-0.06813659,0.11170064,0.20535617,0.29004955,0.12590872,0.9614988,-0.5287361,0.7171282238838416,-0.6130021617639162,0.16859780170650593,8.739843,-10.953064,4.108562,669456.0,13.4,Shane BieberShane BieberShane Bieber,Shane Bieber
657140,-0.19833888,0.5642846,-0.56228364,0.54984987,-1.702684,-1.1823177,1.1525189,-0.58521104,-0.27612773,0.2854477641337385,0.7451468066270998,0.968373037376931,5.4695024,3.672615,13.71831,657140.0,2.9,Kyle Wright,Kyle Wright
642547,0.6681409,-0.3497942,-0.291204,0.40196607,-1.1655927,-1.1042981,-0.5974033,1.482685,0.8170884,-0.3012114827742379,1.0839414041118227,0.7738759087969465,-8.9368,11.6483965,15.088376,642547.0,3.0,Freddy Peralta,Freddy Peralta
641745,-0.18684876,-0.30730847,-0.26738024,0.0589627,1.035767,-1.2178833,-0.81057465,0.11277183,-0.81968296,0.2253119989175642,-0.6473741370358561,1.0041756085174438,2.1429222,-14.755338,12.130469,641745.0,2.2,Brad Keller,Brad Keller
660271,1.17685,-0.6376644,-1.0876019,0.058380533,-0.6220093,0.70422775,0.049250215,0.80237156,-1.8163997,0.622915773107542,-1.7643325301878467,-0.5016947640198638,0.33514595,-22.446083,-11.5928135,660271.0,5.6,Shohei Ohtani,Shohei Ohtani
641154,0.50344986,-0.31540763,-0.97837186,1.126788,0.88732946,-0.0038519357,-1.3488004,0.8522075,-0.30306324,0.39515530593815795,-0.7286773413219928,0.768725047641081,-2.3147352,-17.550373,8.682673,641154.0,7.4,Pablo LopezPablo Lopez,Pablo Lopez
647336,0.15416893,0.32273507,0.58324116,-0.8899746,0.16958281,0.5905922,-0.6872108,1.0240022,0.61484504,0.1411081916281551,0.49372490753304704,-0.7063423908227245,4.122608,9.311406,-4.171824,647336.0,4.0,Mike Soroka,Mike Soroka
657277,2.4748552,1.8252205,0.4904357,0.09207357,0.66462296,-0.15272906,0.25333908,0.9031128,1.9028494,1.3354412112988958,1.2032371696894104,0.14837262799516054,10.018176,17.62667,11.23437,657277.0,9.100000000000001,Logan WebbLogan Webb,Logan Webb
666200,1.8339485,0.02455998,-0.09773142,-0.8645632,-0.69392675,0.7240083,-0.2738917,0.079517074,0.9320426,0.20607815080774308,0.6682184481986937,-1.4978169679315658,-0.5480086,14.778583,-13.954039,666200.0,3.7,Jesus Luzardo,Jesus Luzardo
608344,1.0335268,-0.23839638,0.13749336,-0.16462588,1.0589181,0.6248772,0.95427716,0.25052583,-0.7928894,0.22893894070601986,-1.6836508229417853,-0.32819061334159083,2.1064382,-13.916231,-16.070623,608344.0,3.4,Cole IrvinCole Irvin,Cole Irvin
664353,0.5437441,1.0025265,0.8054146,0.4677358,-0.18923579,0.37293023,-0.02065506,-0.6759161,0.85973424,0.6563344130521483,0.9940998307741061,-0.49048247533254535,13.063195,12.113774,-1.7457508,664353.0,1.0,Jose Urquidy,Jose Urquidy
650644,0.13379547,-0.4002397,0.6030301,-0.12418586,0.20844924,0.22032356,0.53334224,0.9875339,-0.42536262,-0.25015631411107375,-0.7936278722238468,-0.03948739514129176,-3.6904552,-8.418558,0.5504899,650644.0,1.2,Aaron Civale,Aaron Civale
579328,-0.4055495,0.48768902,0.6718313,-0.7655414,-1.7255493,0.40795192,0.6891277,-2.7595186,0.88557595,-0.25078677066145,1.8045080410543308,-1.6612061221044063,7.499191,21.757053,-15.905323,579328.0,2.6,Yusei Kikuchi,Yusei Kikuchi
518876,-1.0804758,-0.5225024,-0.8250498,0.3895636,-1.0680627,0.7963025,-0.2352942,-0.5565886,-0.103050016,-0.6031067147169286,0.19314079653033916,-0.36260887348361415,-14.074264,-2.2227356,-10.366967,518876.0,8.3,Merrill KellyMerrill KellyMerrill Kelly,Merrill Kelly
656605,0.75795186,0.36851767,-1.304892,0.4305856,2.007699,-0.07248436,0.33546138,-0.0055702226,1.6933717,-0.2672891994653849,0.009522823033342955,1.10708524774781,-11.575649,-11.527143,12.32376,656605.0,3.3,Mitch Keller,Mitch Keller
615698,-0.7708445,-1.7064945,1.5877991,1.3596994,0.8802432,-0.10271255,0.80157375,0.3634202,-0.19736564,-1.6630878555366913,-1.203222051548388,0.5802481658161324,-15.085251,-20.198963,-1.8825566,615698.0,2.0,Cal Quantrill,Cal Quantrill
656302,0.7033411,-1.8559265,0.010768059,-0.23943095,-0.38486195,0.3125199,-0.8167324,-0.7950238,1.561371,-1.7641273196657834,0.7881670548058721,-1.2750706112189851,-9.4255295,18.654997,-7.1804256,656302.0,12.600000000000001,Dylan CeaseDylan CeaseDylan Cease,Dylan Cease
668678,2.7592516,0.4000944,-1.3221823,0.1223346,-0.26005274,-0.8912448,-0.006693891,0.044893164,1.467596,0.5367110816286751,0.954529100078344,0.31939944230468587,7.0013795,22.1266,9.817033,668678.0,10.8,Zac GallenZac GallenZac Gallen,Zac Gallen
663903,1.5107623,-1.5754603,0.28634626,-0.56458664,0.47115737,0.43107995,-0.8672052,-0.39881533,0.42133948,-0.8128662187993552,-0.41279504725496524,-1.4673675374614723,-10.936721,-7.450945,-19.388227,663903.0,1.0,Brady Singer,Brady Singer
663474,1.796606,-0.7043447,-0.7160482,0.7494247,0.71345675,1.2051578,0.30636045,-1.6817137,-1.3400054,0.5753560951249409,-2.069317260080294,-1.1576707255836363,4.1045465,-21.260733,-13.616185,663474.0,3.4,Triston McKenzie,Triston McKenzie
641540,1.3266275,-0.53448117,-0.89992756,-0.013258847,0.79264206,-1.1611238,-0.04147529,0.465374,-2.1910486,0.9098649873978486,-2.1023442190552677,0.826572992642119,4.3306727,-27.11482,-3.2141185,641540.0,2.1,Dane Dunning,Dane Dunning
664299,0.5667461,0.6640823,0.52678335,-1.1386038,0.7713106,-1.6420431,-0.9002566,1.175417,-0.2768883,0.9368754885339298,0.27256907568015476,0.7245086008987761,14.878848,3.127342,7.5660048,664299.0,1.9,Cristian Javier,Cristian Javier
665152,-0.023291383,1.3986813,0.068493,0.6164084,1.6956095,3.0869312,0.042127177,0.24826999,1.5939857,0.4810076202407015,-0.05348419799189347,-0.9603096308981723,6.829741,4.9724255,-16.772516,665152.0,1.5,Dean Kremer,Dean Kremer
670912,-1.1763216,-0.7217723,-0.5385065,1.9351397,0.6860078,1.4007747,-1.631553,-0.090991795,0.017078426,-0.44124209477451554,-0.5019975780625947,0.09198408415626709,-0.58776194,-0.18655497,-3.1216176,670912.0,1.8,Johan Oviedo,Johan Oviedo
675911,0.5345813,1.1510161,0.9213728,-0.17370307,-1.7414861,-0.3253049,-0.6534153,1.4054166,-1.1268171,1.710601052464943,0.5527580680315618,-0.28843014124282673,19.766233,-1.4673735,-0.7640507,675911.0,5.5,Spencer Strider,Spencer Strider
666201,-1.4461704,-1.3681015,-1.7350023,-0.68963546,-0.78713834,0.86221224,0.04477563,-1.7782946,0.14752737,-1.6121927312518514,0.03750040727215439,-0.8473140973471404,-16.796495,-1.4103703,-8.053103,666201.0,4.1,Alek Manoah,Alek Manoah
663556,-0.968486,1.0604197,0.715503,-0.77714014,0.43126777,1.1655191,0.417346,-0.79580337,0.3485784,0.2953260746341409,0.3684342865226969,-0.8707083550216815,3.8182702,6.741249,-18.706816,663556.0,3.5,Shane McClanahan,Shane McClanahan
657006,-1.0760212,-0.44416428,-1.4310803,0.85491055,0.57835585,-0.57417804,0.57835907,2.229821,-0.3749912,-0.6650220661596096,-1.055091874784551,2.3163955622644843,1.5810153,-14.15091,19.08855,657006.0,4.9,Justin Steele,Justin Steele
669302,-0.13671134,-0.2980632,-1.0161748,2.000161,-0.8006159,-1.3561592,0.7885364,0.55839926,2.5193896,-1.468841094950133,1.7935071305982446,2.236580528918426,-16.160845,13.07998,20.912886,669302.0,6.300000000000001,Logan GilbertLogan Gilbert,Logan Gilbert
680694,-0.6869041,-0.28564474,0.8006479,-0.17261948,-0.5019744,2.3845015,0.97198033,-0.10481888,0.21133822,-0.7427954698157689,-0.3787250383975915,-1.663862965216048,-12.003332,4.9797106,-13.820138,680694.0,3.8,Kyle Bradish,Kyle Bradish
676664,0.5569136,0.8463539,-0.26273802,-0.6661354,-0.5249956,0.88778204,1.0064368,1.5835226,0.7237941,0.25085247077194905,0.28751757221889507,-0.22156244359421579,2.6032822,-3.01553,-18.342733,676664.0,0.6,JP Sears,JP Sears
669923,0.32547837,-1.0297372,0.69612163,1.0155087,-1.1066028,-0.24112232,1.1286447,-1.2561823,2.1626217,-1.8558385607340915,1.4951604662665208,-0.2327631855797054,-10.8091135,21.678818,13.1133795,669923.0,4.4,George Kirby,George Kirby
693821,-1.1141942,-0.27733886,0.49552047,1.5446695,0.5660614,0.14813687,0.6928607,0.118161425,0.017724667,-0.6547403073397461,-0.513768721512846,1.0043424268084775,-5.106831,-9.986741,25.882872,693821.0,1.8,Bryce Elder,Bryce Elder
673540,-0.9228717,1.5139725,0.18952726,0.09188943,0.81517386,0.13596147,2.158622,-0.42778367,0.96783584,0.02450338465999019,0.3650711638944589,0.9822333563544982,-2.8832488,-4.218031,21.388647,673540.0,3.4,Kodai Senga,Kodai Senga
